Datum,n_obs,observed,n_pred,predicted,risingTime,fallingTime,year,station_id,station_name
MSL,8784,0.00263057832422588,8784,0.01031158807105691,NA,NA,2004,9414523,Redwood City
HL,354,-0.5174745762711864,354,-0.5007779620475927,5.43220338983051,-5.67796610169492,2004,9414523,Redwood City
LL,329,-1.3174285714285714,329,-1.2897993356101023,7.11550151975684,-6.61094224924012,2004,9414523,Redwood City
LLS,23,-1.6169565217391304,23,-1.5784368123846162,7.21739130434783,-6.52173913043478,2004,9414523,Redwood City
LLA,1,-2.047,1,-1.9262264466881984,8,-6,2004,9414523,Redwood City
LOT,1,-2.047,NA,NA,NA,NA,2004,9414523,Redwood City
HOT,1,1.887,NA,NA,NA,NA,2005,9414523,Redwood City
HHA,1,1.823,1,1.6573699302407658,5,-8,2005,9414523,Redwood City
HHS,24,1.399166666666667,24,1.3752839205352938,5.79166666666667,-7.17391304347826,2005,9414523,Redwood City
HH,327,1.153611620795107,327,1.1466008270900163,5.98470948012232,-6.97859327217125,2005,9414523,Redwood City
LH,353,0.7449121813031162,353,0.7447912108197472,6.39093484419263,-5.4929178470255,2005,9414523,Redwood City
MSL,8760,0.02257294520547944,8760,0.02755621857810564,NA,NA,2005,9414523,Redwood City
HL,353,-0.4930849858356941,353,-0.4742268710518094,5.39660056657224,-5.71954674220963,2005,9414523,Redwood City
LL,330,-1.300921212121212,330,-1.2775293596859183,7.08510638297872,-6.63333333333333,2005,9414523,Redwood City
LLS,21,-1.6565714285714286,21,-1.5912665163179085,7.14285714285714,-6.76190476190476,2005,9414523,Redwood City
LLA,1,-1.726,1,-1.8748235845571035,8,-7,2005,9414523,Redwood City
LOT,1,-1.995,NA,NA,NA,NA,2005,9414523,Redwood City
HOT,1,1.723,NA,NA,NA,NA,2006,9414523,Redwood City
HHA,1,1.525,1,1.5722783767003452,6,-7,2006,9414523,Redwood City
HHS,21,1.4282857142857144,21,1.4037411292266992,5.71428571428571,-7.19047619047619,2006,9414523,Redwood City
HH,330,1.1618333333333333,330,1.1502476629773033,5.97878787878788,-6.95440729483283,2006,9414523,Redwood City
LH,353,0.7656742209631728,353,0.7551417689725191,6.43342776203966,-5.47875354107649,2006,9414523,Redwood City
MSL,8760,0.04464189497716893,8760,0.03974845209295689,NA,NA,2006,9414523,Redwood City
HL,353,-0.46822379603399433,353,-0.46581933145496474,5.38810198300283,-5.73371104815864,2006,9414523,Redwood City
LL,328,-1.2446432926829267,328,-1.2403176402964926,7.04268292682927,-6.66158536585366,2006,9414523,Redwood City
LLS,23,-1.5801739130434782,23,-1.5689503324489844,7.30434782608696,-6.69565217391304,2006,9414523,Redwood City
LOT,1,-1.998,NA,NA,NA,NA,2006,9414523,Redwood City
HOT,1,1.612,NA,NA,NA,NA,2007,9414523,Redwood City
HHA,1,1.568,1,1.558905214682814,6,-8,2007,9414523,Redwood City
HHS,22,1.321909090909091,22,1.3108210010140773,5.54545454545455,-7.36363636363636,2007,9414523,Redwood City
HH,330,1.0747151515151514,330,1.0672011603592952,5.95151515151515,-7.02121212121212,2007,9414523,Redwood City
LH,352,0.6713863636363636,352,0.6681762743299982,6.35227272727273,-5.51420454545454,2007,9414523,Redwood City
MSL,8760,-0.06229566210045659,8760,-0.06073820158115765,NA,NA,2007,9414523,Redwood City
HL,353,-0.5880878186968839,353,-0.5784772535795522,5.43342776203966,-5.71306818181818,2007,9414523,Redwood City
LL,330,-1.4047454545454543,330,-1.3882857825433874,7.11246200607903,-6.56363636363636,2007,9414523,Redwood City
LLS,22,-1.751409090909091,22,-1.723648340386446,7.40909090909091,-6.54545454545455,2007,9414523,Redwood City
LLA,1,-2.152,1,-2.031484871329505,7,-7,2007,9414523,Redwood City
LOT,1,-2.152,NA,NA,NA,NA,2007,9414523,Redwood City
HOT,1,1.64,NA,NA,NA,NA,2008,9414523,Redwood City
HHA,1,1.583,1,1.5645832405855682,5,-8,2008,9414523,Redwood City
HHS,24,1.3159583333333331,24,1.2906212826206462,5.625,-7.33333333333333,2008,9414523,Redwood City
HH,329,1.0983951367781155,329,1.0829583728958978,5.8693009118541,-7.09756097560976,2008,9414523,Redwood City
LH,354,0.6996977401129943,354,0.6894761281546912,6.38526912181303,-5.48870056497175,2008,9414523,Redwood City
MSL,8784,-0.02573246812386154,8784,-0.03232717856167718,NA,NA,2008,9414523,Redwood City
HL,354,-0.5538898305084746,354,-0.5496676597548241,5.44632768361582,-5.69491525423729,2008,9414523,Redwood City
LL,328,-1.3516981707317073,328,-1.3442612813988193,7.14329268292683,-6.53658536585366,2008,9414523,Redwood City
LLS,24,-1.6519166666666667,24,-1.6407360608392756,7.33333333333333,-6.58333333333333,2008,9414523,Redwood City
LLA,1,-2.114,1,-2.0359968561703803,8,-7,2008,9414523,Redwood City
LOT,1,-2.114,NA,NA,NA,NA,2008,9414523,Redwood City
HOT,1,1.647,NA,NA,NA,NA,2009,9414523,Redwood City
HHA,1,1.561,1,1.5775871237022838,5,-8,2009,9414523,Redwood City
HHS,21,1.3854761904761903,21,1.3639290924663692,5.61904761904762,-7.3,2009,9414523,Redwood City
HH,330,1.1284636363636364,330,1.1179749939588062,5.92424242424242,-7.05151515151515,2009,9414523,Redwood City
LH,353,0.7143966005665722,353,0.7131800435599769,6.34844192634561,-5.52407932011331,2009,9414523,Redwood City
MSL,8760,-0.00855559360730595,8760,-0.00826150664750636,NA,NA,2009,9414523,Redwood City
HL,353,-0.5627337110481586,353,-0.5477300072458242,5.4929178470255,-5.71388101983003,2009,9414523,Redwood City
LL,328,-1.3284634146341463,328,-1.3151458948560129,7.07033639143731,-6.54878048780488,2009,9414523,Redwood City
LLS,23,-1.6351739130434784,23,-1.6107958607372277,7.52173913043478,-6.39130434782609,2009,9414523,Redwood City
LLA,1,-2.098,1,-1.9507106744938592,7,-7,2009,9414523,Redwood City
LOT,1,-2.138,NA,NA,NA,NA,2009,9414523,Redwood City
HOT,1,1.744,NA,NA,NA,NA,2010,9414523,Redwood City
HHA,1,1.69,1,1.645204634469889,6,-7,2010,9414523,Redwood City
HHS,21,1.371095238095238,21,1.356209492202775,5.80952380952381,-7.0952380952381,2010,9414523,Redwood City
HH,330,1.1324484848484848,330,1.1249738165252143,6.01818181818182,-6.94528875379939,2010,9414523,Redwood City
LH,353,0.742643059490085,353,0.7422219342234847,6.28328611898017,-5.60056657223796,2010,9414523,Redwood City
MSL,8760,0.00237408675799093,8760,0.00390635006610188,NA,NA,2010,9414523,Redwood City
HL,353,-0.5824305949008498,353,-0.5667611267461916,5.52974504249292,-5.78186968838527,2010,9414523,Redwood City
LL,328,-1.300984756097561,328,-1.2859199840592082,7.01223241590214,-6.49390243902439,2010,9414523,Redwood City
LLS,23,-1.628608695652174,23,-1.6100846365076866,7.21739130434783,-6.69565217391304,2010,9414523,Redwood City
LLA,1,-1.846,1,-1.81391451241523,7,-7,2010,9414523,Redwood City
LOT,1,-1.939,NA,NA,NA,NA,2010,9414523,Redwood City
HOT,1,1.713,NA,NA,NA,NA,2011,9414523,Redwood City
HHA,1,1.64,1,1.5773321909467242,6,-7,2011,9414523,Redwood City
HHS,20,1.4116,20,1.3897737238422172,5.8,-7.15,2011,9414523,Redwood City
HH,332,1.1315060240963857,332,1.125243946677221,6.09638554216868,-6.83433734939759,2011,9414523,Redwood City
LH,352,0.7477272727272727,352,0.7484825380324477,6.33806818181818,-5.56818181818182,2011,9414523,Redwood City
MSL,8760,0.00687089041095893,8760,0.00799473735789755,NA,NA,2011,9414523,Redwood City
HL,353,-0.5865269121813032,353,-0.575412449453038,5.48725212464589,-5.85227272727273,2011,9414523,Redwood City
LL,328,-1.2896768292682927,328,-1.271843561214513,6.92966360856269,-6.5640243902439,2011,9414523,Redwood City
LLS,24,-1.5720416666666668,24,-1.5541549598121078,7.04166666666667,-6.58333333333333,2011,9414523,Redwood City
LLA,1,-2.026,1,-1.8611301262575644,7,-6,2011,9414523,Redwood City
LOT,1,-2.026,NA,NA,NA,NA,2011,9414523,Redwood City
HOT,1,1.697,NA,NA,NA,NA,2012,9414523,Redwood City
HHA,1,1.525,1,1.576186760948623,6,-7,2012,9414523,Redwood City
HHS,24,1.3402083333333332,24,1.304577628269633,5.79166666666667,-7.125,2012,9414523,Redwood City
HH,329,1.1190759878419452,329,1.1072235231635388,6.01823708206687,-6.94512195121951,2012,9414523,Redwood City
LH,354,0.7529858757062147,354,0.7478343054296551,6.31161473087819,-5.56779661016949,2012,9414523,Redwood City
MSL,8784,-0.00756511839708557,8784,-0.01187953113729356,NA,NA,2012,9414523,Redwood City
HL,354,-0.6409943502824859,354,-0.6320812756687004,5.54237288135593,-5.83333333333333,2012,9414523,Redwood City
LL,330,-1.3019666666666667,330,-1.2915641652950869,6.97575757575758,-6.47878787878788,2012,9414523,Redwood City
LLS,22,-1.6109545454545455,22,-1.5895925406968492,7.04545454545455,-6.54545454545455,2012,9414523,Redwood City
LLA,1,-1.825,1,-1.9175387039526397,8,-6,2012,9414523,Redwood City
LOT,1,-2.115,NA,NA,NA,NA,2012,9414523,Redwood City
HOT,1,1.651,NA,NA,NA,NA,2013,9414523,Redwood City
HHA,1,1.562,1,1.5647587109168493,6,-7,2013,9414523,Redwood City
HHS,23,1.3287391304347826,23,1.3025886151023849,5.73913043478261,-7.18181818181818,2013,9414523,Redwood City
HH,328,1.099091463414634,328,1.095661727022473,6.0030487804878,-6.8780487804878,2013,9414523,Redwood City
LH,353,0.7377110481586402,353,0.7419063151530748,6.27762039660057,-5.68555240793201,2013,9414523,Redwood City
MSL,8760,-0.02706381278538801,8760,-0.02475943612916266,NA,NA,2013,9414523,Redwood City
HL,353,-0.684371104815864,353,-0.6704246927959234,5.65155807365439,-5.81586402266289,2013,9414523,Redwood City
LL,328,-1.3125640243902441,328,-1.2996327487695545,6.92354740061162,-6.46036585365854,2013,9414523,Redwood City
LLS,23,-1.6077391304347826,23,-1.5769797190130397,7.04347826086957,-6.26086956521739,2013,9414523,Redwood City
LLA,1,-1.876,1,-1.8959010748044791,7,-7,2013,9414523,Redwood City
LOT,1,-1.978,NA,NA,NA,NA,2013,9414523,Redwood City
HOT,1,1.656,NA,NA,NA,NA,2014,9414523,Redwood City
HHA,1,1.519,1,1.574506404183986,6,-7,2014,9414523,Redwood City
HHS,22,1.394681818181818,22,1.374390724165442,5.81818181818182,-7.09090909090909,2014,9414523,Redwood City
HH,329,1.1669331306990882,329,1.160433431860446,6.01823708206687,-6.87234042553191,2014,9414523,Redwood City
LH,353,0.8487507082152974,353,0.8473480235770594,6.19546742209632,-5.75637393767705,2014,9414523,Redwood City
MSL,8760,0.05243778538812806,8760,0.05108849416714891,NA,NA,2014,9414523,Redwood City
HL,353,-0.6345240793201133,353,-0.6246151019705004,5.69121813031161,-5.78186968838527,2014,9414523,Redwood City
LL,330,-1.2202272727272727,330,-1.2149980905389883,6.94224924012158,-6.41945288753799,2014,9414523,Redwood City
LLS,22,-1.5698181818181818,22,-1.5350062991039557,7.09090909090909,-6.45454545454545,2014,9414523,Redwood City
LLA,1,-1.93,1,-1.856953331014713,7,-6,2014,9414523,Redwood City
LOT,1,-1.93,NA,NA,NA,NA,2014,9414523,Redwood City
HHA,1,1.651,1,1.6325868446931238,6,-7,2015,9414523,Redwood City
HOT,1,1.651,NA,NA,NA,NA,2015,9414523,Redwood City
HHS,21,1.4227142857142858,21,1.4120794782570798,5.80952380952381,-7.04761904761905,2015,9414523,Redwood City
HH,331,1.1852084592145016,331,1.186644419123639,6.00906344410876,-6.84894259818731,2015,9414523,Redwood City
LH,352,0.8773465909090908,352,0.8823168692790885,6.21652421652422,-5.76136363636364,2015,9414523,Redwood City
MSL,8760,0.07288995433789952,8760,0.07550609079020919,NA,NA,2015,9414523,Redwood City
HL,353,-0.6155694050991501,353,-0.6029081098742924,5.69405099150142,-5.80397727272727,2015,9414523,Redwood City
LL,329,-1.2125075987841945,329,-1.203155097113707,6.93009118541033,-6.40425531914894,2015,9414523,Redwood City
LLS,22,-1.5152272727272726,22,-1.5030797746945492,6.95454545454545,-6.5,2015,9414523,Redwood City
LLA,1,-1.781,1,-1.7481799509784188,7,-6,2015,9414523,Redwood City
LOT,1,-1.881,NA,NA,NA,NA,2015,9414523,Redwood City
HOT,1,1.681,NA,NA,NA,NA,2016,9414523,Redwood City
HHA,1,1.608,1,1.6842552133900694,6,-7,2016,9414523,Redwood City
HHS,22,1.3888636363636364,22,1.3822014528586308,5.81818181818182,-6.95454545454545,2016,9414523,Redwood City
HH,331,1.148640483383686,331,1.1512462755011847,6.0845921450151,-6.79090909090909,2016,9414523,Redwood City
LH,354,0.8303135593220339,354,0.8373496285115536,6.27762039660057,-5.69491525423729,2016,9414523,Redwood City
MSL,8784,0.03902720856102006,8784,0.04437214557679327,NA,NA,2016,9414523,Redwood City
HL,354,-0.6382683615819209,354,-0.6242677364703758,5.64124293785311,-5.87005649717514,2016,9414523,Redwood City
LL,331,-1.2474138972809667,331,-1.2287507706212033,6.84894259818731,-6.48036253776435,2016,9414523,Redwood City
LLS,21,-1.5512857142857144,21,-1.5352007011750042,6.95238095238095,-6.38095238095238,2016,9414523,Redwood City
LLA,1,-1.881,1,-1.813374985784509,7,-7,2016,9414523,Redwood City
LOT,1,-1.881,NA,NA,NA,NA,2016,9414523,Redwood City
HHA,1,1.811,1,1.6692111000382193,6,-7,2017,9414523,Redwood City
HOT,1,1.811,NA,NA,NA,NA,2017,9414523,Redwood City
HHS,22,1.4156818181818185,22,1.4025396066285434,6,-6.77272727272727,2017,9414523,Redwood City
HH,329,1.1870607902735562,329,1.1836711191246634,6.11550151975684,-6.71036585365854,2017,9414523,Redwood City
LH,353,0.857957507082153,353,0.8544555680135193,6.35410764872521,-5.6657223796034,2017,9414523,Redwood City
MSL,8760,0.09089942922374426,8760,0.08730702950229129,NA,NA,2017,9414523,Redwood City
HL,353,-0.5545920679886686,353,-0.5494580883607006,5.59206798866856,-5.88101983002833,2017,9414523,Redwood City
LL,327,-1.1617125382262998,327,-1.158137533785744,6.782874617737,-6.59021406727829,2017,9414523,Redwood City
LLS,24,-1.4635833333333332,24,-1.4589405045961563,6.8695652173913,-6.45833333333333,2017,9414523,Redwood City
LLA,1,-1.874,1,-1.8512936070135613,7,-7,2017,9414523,Redwood City
LOT,1,-1.888,NA,NA,NA,NA,2017,9414523,Redwood City
HOT,1,1.673,NA,NA,NA,NA,2018,9414523,Redwood City
HHA,1,1.65,1,1.6284308737478752,6,-7,2018,9414523,Redwood City
HHS,24,1.3965833333333333,24,1.3757302796408175,5.79166666666667,-7.08333333333333,2018,9414523,Redwood City
HH,328,1.166704268292683,328,1.1635839412603084,6.01219512195122,-6.84451219512195,2018,9414523,Redwood City
LH,352,0.8341818181818181,352,0.8330470217333578,6.28125,-5.70170454545455,2018,9414523,Redwood City
MSL,8760,0.05251381278538809,8760,0.05246532366299052,NA,NA,2018,9414523,Redwood City
HL,353,-0.5951246458923513,353,-0.5847001684881371,5.61473087818697,-5.76770538243626,2018,9414523,Redwood City
LL,328,-1.2376585365853658,328,-1.228489099439089,6.94189602446483,-6.51376146788991,2018,9414523,Redwood City
LLS,24,-1.5247916666666668,24,-1.506786550191222,7.08333333333333,-6.45833333333333,2018,9414523,Redwood City
LLA,1,-1.921,1,-1.8863439590564848,7,-7,2018,9414523,Redwood City
LOT,1,-1.921,NA,NA,NA,NA,2018,9414523,Redwood City
HOT,1,1.716,NA,NA,NA,NA,2019,9414523,Redwood City
HHA,1,1.65,1,1.6567568435495217,6,-7,2019,9414523,Redwood City
HHS,24,1.4303333333333337,24,1.4188996795221025,5.91666666666667,-6.95833333333333,2019,9414523,Redwood City
HH,328,1.2017957317073171,328,1.1914348444366507,6.03048780487805,-6.82926829268293,2019,9414523,Redwood City
LH,353,0.8761784702549575,353,0.868914221728734,6.34943181818182,-5.62215909090909,2019,9414523,Redwood City
MSL,8760,0.10168847031963474,8760,0.095000297548336,NA,NA,2019,9414523,Redwood City
HL,353,-0.5030198300283286,353,-0.5014914815132685,5.54957507082153,-5.77903682719547,2019,9414523,Redwood City
LL,329,-1.203547112462006,329,-1.2018107252880528,6.89665653495441,-6.59878419452887,2019,9414523,Redwood City
LLS,22,-1.5285,22,-1.512068099521911,7.18181818181818,-6.5,2019,9414523,Redwood City
LLA,1,-1.89,1,-1.8342884124274377,7,-7,2019,9414523,Redwood City
LOT,1,-1.961,NA,NA,NA,NA,2019,9414523,Redwood City
HOT,1,1.677,NA,NA,NA,NA,2020,9414523,Redwood City
HHA,1,1.501,1,1.567435329211759,5,-8,2020,9414523,Redwood City
HHS,20,1.4023,20,1.378892400607812,5.8,-7.1,2020,9414523,Redwood City
HH,333,1.1338198198198195,333,1.1292517773663235,5.91591591591592,-6.97289156626506,2020,9414523,Redwood City
LH,353,0.7784560906515581,353,0.778718892892584,6.31161473087819,-5.63739376770538,2020,9414523,Redwood City
MSL,8784,0.02234619763205827,8784,0.02172393055838193,NA,NA,2020,9414523,Redwood City
HL,354,-0.563135593220339,354,-0.5542519503955642,5.58757062146893,-5.68926553672316,2020,9414523,Redwood City
LL,329,-1.294644376899696,329,-1.2870044148980408,7.02439024390244,-6.53191489361702,2020,9414523,Redwood City
LLS,23,-1.5971304347826087,23,-1.5850082894927735,7.17391304347826,-6.52173913043478,2020,9414523,Redwood City
LLA,1,-2.02,1,-1.874871905038311,8,-6,2020,9414523,Redwood City
LOT,1,-2.028,NA,NA,NA,NA,2020,9414523,Redwood City
HHA,1,1.63,1,1.6196128650837336,6,-7,2021,9414523,Redwood City
HOT,1,1.63,NA,NA,NA,NA,2021,9414523,Redwood City
HHS,23,1.3537391304347826,23,1.3376623974155832,5.78260869565217,-7.21739130434783,2021,9414523,Redwood City
HH,328,1.1328140243902438,328,1.123647683370008,5.94207317073171,-6.98165137614679,2021,9414523,Redwood City
LH,353,0.7689801699716714,353,0.7655667442008992,6.32294617563739,-5.59206798866856,2021,9414523,Redwood City
MSL,8760,0.01785936073059373,8760,0.01648053070414627,NA,NA,2021,9414523,Redwood City
HL,353,-0.5448895184135978,353,-0.5366677141661019,5.51274787535411,-5.72237960339943,2021,9414523,Redwood City
LL,329,-1.3008662613981763,329,-1.292994313127476,7.06382978723404,-6.52887537993921,2021,9414523,Redwood City
LLS,22,-1.6267272727272728,22,-1.613911258993754,7.28571428571429,-6.59090909090909,2021,9414523,Redwood City
LLA,1,-1.964,1,-1.9197680320051016,7,-7,2021,9414523,Redwood City
LOT,1,-2.021,NA,NA,NA,NA,2021,9414523,Redwood City
HOT,1,1.688,NA,NA,NA,NA,2022,9414523,Redwood City
HHA,1,1.642,1,1.6615914648372652,5,-8,2022,9414523,Redwood City
HHS,24,1.3775,24,1.360782689806858,5.70833333333333,-7.16666666666667,2022,9414523,Redwood City
HH,328,1.136326219512195,328,1.142133698318738,5.92378048780488,-7.00609756097561,2022,9414523,Redwood City
LH,352,0.7576022727272728,352,0.7671669477742826,6.37215909090909,-5.54261363636364,2022,9414523,Redwood City
MSL,8760,0.00820091324200921,8760,0.02107808509795217,NA,NA,2022,9414523,Redwood City
HL,353,-0.5375240793201133,353,-0.5126232707739832,5.47592067988669,-5.67988668555241,2022,9414523,Redwood City
LL,329,-1.3322158054711246,329,-1.3100027895103843,7.08231707317073,-6.59451219512195,2022,9414523,Redwood City
LLS,23,-1.6721739130434785,23,-1.6340672984044395,7.21739130434783,-6.65217391304348,2022,9414523,Redwood City
LLA,1,-1.977,1,-1.9918052568965203,7,-7,2022,9414523,Redwood City
LOT,1,-2.081,NA,NA,NA,NA,2022,9414523,Redwood City
HOT,1,1.76,NA,NA,NA,NA,2023,9414523,Redwood City
HHA,1,1.675,1,1.6898681227553567,6,-7,2023,9414523,Redwood City
HHS,21,1.4992857142857143,21,1.4703000135479896,5.80952380952381,-7.14285714285714,2023,9414523,Redwood City
HH,331,1.2367341389728097,331,1.2270783173683784,5.97885196374622,-6.91212121212121,2023,9414523,Redwood City
LH,353,0.8673512747875354,353,0.858339272538352,6.46590909090909,-5.47592067988669,2023,9414523,Redwood City
MSL,8760,0.11973904109589044,8760,0.11366390814891648,NA,NA,2023,9414523,Redwood City
HL,353,-0.41522379603399434,353,-0.41095204712917544,5.37960339943343,-5.74504249291785,2023,9414523,Redwood City
LL,328,-1.2093719512195122,328,-1.2095966400753682,7.01524390243902,-6.68292682926829,2023,9414523,Redwood City
LLS,23,-1.563304347826087,23,-1.5454129851788434,7.1304347826087,-6.78260869565217,2023,9414523,Redwood City
LLA,1,-1.845,1,-1.8960843620183168,7,-7,2023,9414523,Redwood City
LOT,1,-1.923,NA,NA,NA,NA,2023,9414523,Redwood City
HOT,1,1.919,NA,NA,NA,NA,2024,9414523,Redwood City
HHA,1,1.677,1,1.6124052853333033,5,-8,2024,9414523,Redwood City
HHS,24,1.4414166666666666,24,1.414639817712463,5.79166666666667,-7.25,2024,9414523,Redwood City
HH,328,1.1948871951219513,328,1.1941142241354543,6,-6.98776758409786,2024,9414523,Redwood City
LH,354,0.7925254237288136,354,0.793923356574062,6.42655367231638,-5.42655367231638,2024,9414523,Redwood City
MSL,8784,0.06308674863387977,8784,0.06606343251656759,NA,NA,2024,9414523,Redwood City
HL,354,-0.45582485875706213,354,-0.4406101203324229,5.38418079096045,-5.76271186440678,2024,9414523,Redwood City
LL,331,-1.2803595166163142,331,-1.269165311230838,7.03636363636364,-6.6404833836858,2024,9414523,Redwood City
LLS,21,-1.6550952380952382,21,-1.6355090825990477,7.28571428571429,-6.76190476190476,2024,9414523,Redwood City
LLA,1,-1.972,1,-1.889922948147282,7,-7,2024,9414523,Redwood City
LOT,1,-1.994,NA,NA,NA,NA,2024,9414523,Redwood City
HOT,1,1.496,NA,NA,NA,NA,1980,9414750,Alameda
HHA,1,1.316,1,1.3186346011856802,6,-7,1980,9414750,Alameda
HHS,22,1.114590909090909,22,1.084942238467141,6.04545454545455,-6.68181818181818,1980,9414750,Alameda
HH,331,0.9024501510574018,331,0.8960279828115324,6.34138972809668,-6.50151057401813,1980,9414750,Alameda
LH,353,0.5903541076487252,353,0.5933288533489165,6.58640226628895,-5.41926345609065,1980,9414750,Alameda
MSL,8784,-0.00400660291438899,8784,-0.00183990390846994,NA,NA,1980,9414750,Alameda
HL,354,-0.39749717514124294,354,-0.3914260947382142,5.35310734463277,-6.01977401129944,1980,9414750,Alameda
LL,331,-0.9939335347432025,331,-0.9952064246237337,6.56363636363636,-6.88181818181818,1980,9414750,Alameda
LLS,22,-1.250318181818182,22,-1.2566015433643525,6.86363636363636,-7,1980,9414750,Alameda
LLA,1,-1.561,1,-1.504634666603039,7,-7,1980,9414750,Alameda
LOT,1,-1.595,NA,NA,NA,NA,1980,9414750,Alameda
HOT,1,1.45,NA,NA,NA,NA,1981,9414750,Alameda
HHA,1,1.405,1,1.3451019327880247,6,-7,1981,9414750,Alameda
HHS,22,1.077909090909091,22,1.0622643233546858,6.04545454545455,-6.90909090909091,1981,9414750,Alameda
HH,330,0.8755727272727273,330,0.8687275827408528,6.25454545454545,-6.61702127659574,1981,9414750,Alameda
LH,353,0.5466827195467422,353,0.5490465354171545,6.625,-5.3342776203966,1981,9414750,Alameda
MSL,8760,-0.03939840182648417,8760,-0.03586514984145362,NA,NA,1981,9414750,Alameda
HL,353,-0.4243087818696884,353,-0.4127699488498752,5.25779036827196,-5.98583569405099,1981,9414750,Alameda
LL,327,-1.0477737003058103,327,-1.044629807884306,6.70030581039755,-6.87155963302752,1981,9414750,Alameda
LLS,24,-1.2808333333333333,24,-1.2866255668121158,6.875,-7,1981,9414750,Alameda
LLA,1,-1.555,1,-1.5618723725861696,7,-7,1981,9414750,Alameda
LOT,1,-1.601,NA,NA,NA,NA,1981,9414750,Alameda
HOT,1,1.578,NA,NA,NA,NA,1982,9414750,Alameda
HHA,1,1.563,1,1.450304493800394,6,-7,1982,9414750,Alameda
HHS,23,1.165,23,1.168672055374468,6.17391304347826,-6.78260869565217,1982,9414750,Alameda
HH,328,0.972390243902439,328,0.9643295672341518,6.28658536585366,-6.57492354740061,1982,9414750,Alameda
LH,353,0.6318753541076487,353,0.6306325780654761,6.70254957507082,-5.27478753541076,1982,9414750,Alameda
MSL,8760,0.05944531963470369,8760,0.06115609919007765,NA,NA,1982,9414750,Alameda
HL,353,-0.28275070821529746,353,-0.2775246458239127,5.19263456090652,-5.9971671388102,1982,9414750,Alameda
LL,329,-0.931838905775076,329,-0.9361626185518236,6.64939024390244,-6.98784194528875,1982,9414750,Alameda
LLS,22,-1.2046363636363635,22,-1.191987503476509,6.95454545454545,-6.95454545454545,1982,9414750,Alameda
LLA,1,-1.491,1,-1.5214023918356183,8,-7,1982,9414750,Alameda
LOT,1,-1.555,NA,NA,NA,NA,1982,9414750,Alameda
HOT,1,1.825,NA,NA,NA,NA,1983,9414750,Alameda
HHA,1,1.764,1,1.5855352929268385,6,-7,1983,9414750,Alameda
HHS,22,1.2631818181818182,22,1.2497516150906252,6,-6.81818181818182,1983,9414750,Alameda
HH,329,1.0576474164133738,329,1.0450995193730874,6.30395136778115,-6.60670731707317,1983,9414750,Alameda
LH,353,0.7221926345609065,353,0.7199078718230747,6.70821529745042,-5.22946175637394,1983,9414750,Alameda
MSL,8760,0.15491826484018273,8760,0.1547599882458892,NA,NA,1983,9414750,Alameda
HL,353,-0.1622889518413598,353,-0.1578099299275372,5.15014164305949,-5.98866855524079,1983,9414750,Alameda
LL,328,-0.821515243902439,328,-0.828744301312558,6.68501529051988,-6.99390243902439,1983,9414750,Alameda
LLS,23,-1.0861739130434782,23,-1.0807475924689536,6.91304347826087,-7.17391304347826,1983,9414750,Alameda
LLA,1,-1.412,1,-1.4178147630568767,7,-7,1983,9414750,Alameda
LOT,1,-1.47,NA,NA,NA,NA,1983,9414750,Alameda
HOT,1,1.426,NA,NA,NA,NA,1984,9414750,Alameda
HHA,1,1.368,1,1.37291782044906,6,-7,1984,9414750,Alameda
HHS,23,1.1389565217391304,23,1.133670337789797,5.91304347826087,-6.95652173913043,1984,9414750,Alameda
HH,330,0.925639393939394,330,0.918138016158323,6.20909090909091,-6.69090909090909,1984,9414750,Alameda
LH,353,0.569356940509915,353,0.5745247509993143,6.69121813031161,-5.24929178470255,1984,9414750,Alameda
MSL,8784,0.0063564435336973,8784,0.01081572624919819,NA,NA,1984,9414750,Alameda
HL,354,-0.30056214689265537,354,-0.29065230284043003,5.16101694915254,-5.88418079096045,1984,9414750,Alameda
LL,331,-1.0304924471299093,331,-1.0276343336225413,6.78787878787879,-6.99393939393939,1984,9414750,Alameda
LLS,22,-1.2915,22,-1.2905597335461956,7,-7.04545454545455,1984,9414750,Alameda
LLA,1,-1.521,1,-1.4885894333494654,7,-7,1984,9414750,Alameda
LOT,1,-1.524,NA,NA,NA,NA,1984,9414750,Alameda
HOT,1,1.335,NA,NA,NA,NA,1985,9414750,Alameda
HHA,1,1.277,1,1.3392027698026805,6,-7,1985,9414750,Alameda
HHS,22,1.1239545454545454,22,1.09624145312447,5.86363636363636,-7.04545454545455,1985,9414750,Alameda
HH,330,0.8837818181818182,330,0.878152877906912,6.14545454545455,-6.78115501519757,1985,9414750,Alameda
LH,353,0.504985835694051,353,0.5082273416761203,6.73863636363636,-5.1728045325779,1985,9414750,Alameda
MSL,8760,-0.04575696347031936,8760,-0.04199527423174509,NA,NA,1985,9414750,Alameda
HL,353,-0.3501501416430595,353,-0.3405114104840499,5.09631728045326,-5.87535410764873,1985,9414750,Alameda
LL,328,-1.0962713414634149,328,-1.0943306751301909,6.86280487804878,-6.98475609756098,1985,9414750,Alameda
LLS,23,-1.365608695652174,23,-1.3595470312989704,7.04347826086957,-7.08695652173913,1985,9414750,Alameda
LLA,1,-1.64,1,-1.619729761335681,7,-7,1985,9414750,Alameda
LOT,1,-1.704,NA,NA,NA,NA,1985,9414750,Alameda
