time,leaf.temp,leaf.par,leaf.vpd,leaf.atm_press,leaf.ca_conc,leaf.wind,A,cc,ci,rd,lim,ri,rs,rb
2005-04-25 16:00:00, 1.283999e+01,    435.5000,  0.92537897,   101325.00,    384.0750,  3.47600006, 9.151029306,   20.205502,   20.205502, 0.571413666,           2,           0, 1.261212e+01,           0
2005-04-25 16:30:00, 1.260000e+01,    230.1000,  0.88608380,   101325.00,    384.2980,  2.20899994, 9.240809059,   20.910724,   20.910724, 0.555128236,           2,           0, 1.203393e+01,           0
2005-04-25 17:00:00, 1.242001e+01,    162.4000,  0.86266821,   101325.00,    385.0610,  2.07400006, 7.666725410,   21.733384,   21.733384, 0.543173493,           3,           0, 1.390499e+01,           0
2005-04-25 17:30:00, 1.211999e+01,     71.6000,  0.82965308,   101325.00,    386.0160,  1.87199998, 3.783312075,   24.278286,   24.278286, 0.523734668,           3,           0, 2.418647e+01,           0
2005-04-25 18:00:00, 1.167999e+01,     33.0800,  0.76284882,   101325.00,    386.9470,  1.03899999, 1.660342469,   28.338124,   28.338124, 0.496309356,           3,           0, 4.038003e+01,           0
2005-04-25 18:30:00, 1.108001e+01,      0.0000,  0.68617560,   101325.00,    387.6360,  0.80800001,-0.460930625,   39.277219,   39.277219, 0.460930625,           0,           0, 1.791783e+02,           0
2005-04-25 19:00:00, 1.057000e+01,      0.0000,  0.64817633,   101325.00,    387.9570,  0.56799999,-0.432622268,   39.309743,   39.309743, 0.432622268,           0,           0, 1.738011e+02,           0
2005-04-25 19:30:00, 1.017001e+01,      0.0000,  0.61378070,   101325.00,    391.8760,  0.22000000,-0.411512768,   39.706836,   39.706836, 0.411512768,           0,           0, 1.698358e+02,           0
2005-04-25 20:00:00, 9.809991e+00,      0.0000,  0.56344672,   101325.00,    392.9400,  0.95100002,-0.393306475,   39.814647,   39.814647, 0.393306475,           0,           0, 1.708693e+02,           0
2005-04-25 20:30:00, 8.740015e+00,      0.0000,  0.45621341,   101325.00,    395.4510,  1.40800001,-0.343406657,   40.069073,   40.069073, 0.343406657,           0,           0, 1.667714e+02,           0
2005-04-25 21:00:00, 8.100000e+00,      0.0000,  0.41938721,   101325.00,    392.0660,  1.52500000,-0.316386450,   39.726087,   39.726087, 0.316386450,           0,           0, 1.618492e+02,           0
2005-04-25 21:30:00, 7.270013e+00,      0.0000,  0.39389874,   101325.00,    394.3490,  1.10399998,-0.284251550,   39.957411,   39.957411, 0.284251550,           0,           0, 1.521241e+02,           0
2005-04-25 22:00:00, 6.666986e+00,      0.0000,  0.36554593,   101325.00,    395.3320,  1.34500000,-0.262823592,   40.057015,   40.057015, 0.262823592,           0,           0, 1.476073e+02,           0
2005-04-25 22:30:00, 5.981989e+00,      0.0000,  0.32115402,   101325.00,    397.5400,  1.62100000,-0.240304114,   40.280739,   40.280739, 0.240304114,           0,           0, 1.443075e+02,           0
2005-04-25 23:00:00, 5.674005e+00,      0.0000,  0.31993939,   101325.00,    397.5570,  2.13899997,-0.230775510,   40.282464,   40.282464, 0.230775510,           0,           0, 1.412649e+02,           0
2005-04-25 23:30:00, 5.736993e+00,      0.0000,  0.30452719,   101325.00,    394.0840,  1.98399995,-0.232695185,   39.930561,   39.930561, 0.232695185,           0,           0, 1.439897e+02,           0
2005-04-26 00:00:00, 6.001001e+00,      0.0000,  0.26766946,   101325.00,    394.0240,  1.88099997,-0.240904171,   39.924483,   39.924483, 0.240904171,           0,           0, 1.510190e+02,           0
2005-04-26 00:30:00, 6.273004e+00,      0.0000,  0.24605632,   101325.00,    394.2840,  2.03700009,-0.249642908,   39.950826,   39.950826, 0.249642908,           0,           0, 1.571306e+02,           0
2005-04-26 01:00:00, 6.110010e+00,      0.0000,  0.21029018,   101325.00,    393.0790,  1.69600002,-0.244371610,   39.828731,   39.828731, 0.244371610,           0,           0, 1.597088e+02,           0
2005-04-26 01:30:00, 5.753992e+00,      0.0000,  0.17755952,   101325.00,    392.7210,  1.91300004,-0.233215780,   39.792456,   39.792456, 0.233215780,           0,           0, 1.589635e+02,           0
2005-04-26 02:00:00, 5.899011e+00,      0.0000,  0.17935666,   101325.00,    391.4550,  2.05200002,-0.237701491,   39.664177,   39.664177, 0.237701491,           0,           0, 1.611033e+02,           0
2005-04-26 02:30:00, 6.435999e+00,      0.0000,  0.21412222,   101325.00,    389.8910,  2.20600009,-0.255019669,   39.505706,   39.505706, 0.255019669,           0,           0, 1.649740e+02,           0
2005-04-26 03:00:00, 7.070001e+00,      0.0000,  0.25491951,   101325.00,    388.7950,  2.19100002,-0.276971522,   39.394652,   39.394652, 0.276971522,           0,           0, 1.700195e+02,           0
2005-04-26 03:30:00, 7.450006e+00,      0.0000,  0.26992780,   101325.00,    388.5910,  1.81300002,-0.290953540,   39.373983,   39.373983, 0.290953540,           0,           0, 1.748870e+02,           0
2005-04-26 04:00:00, 7.119989e+00,      0.0000,  0.24164186,   101325.00,    389.5180,  1.69599997,-0.278774644,   39.467913,   39.467913, 0.278774644,           0,           0, 1.728628e+02,           0
2005-04-26 04:30:00, 6.924005e+00,      0.0000,  0.22144969,   101325.00,    389.5140,  1.82199998,-0.271766823,   39.467506,   39.467506, 0.271766823,           0,           0, 1.724458e+02,           0
2005-04-26 05:00:00, 6.921991e+00,     22.7600,  0.22939809,   101325.00,    387.1150,  1.88900003, 1.332868496,   32.143925,   32.143925, 0.271695656,           3,           0, 3.276726e+01,           0
2005-04-26 05:30:00, 7.429987e+00,    117.6000,  0.25819714,   101325.00,    384.7390,  2.02599993, 6.078508302,   29.294022,   29.294022, 0.290200976,           3,           0, 9.832745e+00,           0
2005-04-26 06:00:00, 8.559991e+00,    296.1000,  0.29338559,   101325.00,    382.8320,  1.58799995, 8.143568914,   28.736827,   28.736827, 0.335600788,           2,           0, 7.615024e+00,           0
2005-04-26 06:30:00, 9.760004e+00,    493.6000,  0.31936896,   101325.00,    380.0850,  2.08699990, 8.995990724,   28.439986,   28.439986, 0.390836639,           2,           0, 6.906143e+00,           0
2005-04-26 07:00:00, 1.152999e+01,    696.4000,  0.42652951,   101325.00,    379.0860,  1.79099994,10.219869333,   27.598230,   27.598230, 0.487249296,           2,           0, 6.526053e+00,           0
2005-04-26 07:30:00, 1.352999e+01,    906.0000,  0.63332489,   101325.00,    379.1990,  2.68300000,11.358263203,   25.909780,   25.909780, 0.620476065,           2,           0, 6.795127e+00,           0
2005-04-26 08:00:00, 1.502999e+01,    899.0000,  0.80303632,   101325.00,    380.3260,  2.39499989,12.021298165,   24.584795,   24.584795, 0.738896575,           2,           0, 7.158801e+00,           0
2005-04-26 08:30:00, 1.654000e+01,   1267.0000,  1.02194495,   101325.00,    380.1120,  3.02599994,12.137414078,   22.512016,   22.512016, 0.874411342,           2,           0, 8.132688e+00,           0
2005-04-26 09:00:00, 1.773000e+01,   1431.0000,  1.17978162,   101325.00,    380.8850,  3.34400001,12.103925176,   21.224573,   21.224573, 0.991884707,           2,           0, 8.851196e+00,           0
2005-04-26 09:30:00, 1.902999e+01,   1562.0000,  1.42154980,   101325.00,    380.9990,  4.12699996,11.056475266,   18.597286,   18.597286, 1.128798125,           2,           0, 1.116190e+01,           0
2005-04-26 10:00:00, 1.979000e+01,   1667.0000,  1.55416956,   101325.00,    380.6250,  4.46599999,10.330892584,   17.266659,   17.266659, 1.211520774,           2,           0, 1.271770e+01,           0
2005-04-26 10:30:00, 2.052999e+01,   1734.0000,  1.68840393,   101325.00,    380.5090,  4.51800003, 9.479454025,   15.983540,   15.983540, 1.292688153,           2,           0, 1.468727e+01,           0
2005-04-26 11:00:00, 2.102001e+01,   1840.0000,  1.82464063,   101325.00,    379.9370,  5.01400007, 8.142811017,   14.202261,   14.202261, 1.346154704,           2,           0, 1.840362e+01,           0
2005-04-26 11:30:00, 2.123000e+01,   1631.0000,  1.90186633,   101325.00,    380.0170,  5.29299988, 7.276452064,   13.116536,   13.116536, 1.368873411,           2,           0, 2.152207e+01,           0
2005-04-26 12:00:00, 2.130999e+01,   1928.0000,  1.94015662,   101325.00,    380.1600,  6.00900020, 6.817017264,   12.554507,   12.554507, 1.377484985,           2,           0, 2.349421e+01,           0
2005-04-26 12:30:00, 2.127001e+01,   1816.0000,  1.95972156,   101325.00,    380.1580,  5.93900014, 6.445258505,   12.083634,   12.083634, 1.373184006,           2,           0, 2.529978e+01,           0
2005-04-26 13:00:00, 2.135000e+01,   1762.0000,  1.95789819,   101325.00,    380.1310,  5.67299988, 6.611378195,   12.307946,   12.307946, 1.381782659,           2,           0, 2.445226e+01,           0
2005-04-26 13:30:00, 2.092001e+01,   1697.0000,  1.88162903,   101325.00,    380.4050,  6.03599989, 7.063991083,   12.784023,   12.784023, 1.335286779,           2,           0, 2.249406e+01,           0
2005-04-26 14:00:00, 2.039001e+01,   1559.0000,  1.82431299,   101325.00,    380.3210,  6.93900021, 7.051272160,   12.681768,   12.681768, 1.277343286,           2,           0, 2.261664e+01,           0
2005-04-26 14:30:00, 2.011001e+01,   1463.0000,  1.73336353,   101325.00,    380.6030,  5.80699998, 8.076803588,   14.009600,   14.009600, 1.246616736,           2,           0, 1.875270e+01,           0
2005-04-26 15:00:00, 1.926000e+01,   1278.0000,  1.51094910,   101325.00,    385.0680,  5.76100016,10.307955582,   17.321680,   17.321680, 1.153693805,           2,           0, 1.298247e+01,           0
2005-04-26 15:30:00, 1.889999e+01,   1010.0000,  1.34138391,   101325.00,    380.4470,  5.11600019,11.793736315,   19.907569,   19.907569, 1.114797352,           2,           0, 9.749591e+00,           0
2005-04-26 16:00:00, 1.782000e+01,    627.8000,  1.08593054,   101325.00,    380.3710,  5.23399987,12.918308950,   22.795708,   22.795708, 1.001106860,           2,           0, 7.518150e+00,           0
2005-04-26 16:30:00, 1.727001e+01,    568.5000,  0.97346185,   101325.00,    380.8080,  4.81300004,13.155681597,   23.913030,   23.913030, 0.945455782,           2,           0, 6.879382e+00,           0
2005-04-26 17:00:00, 1.682000e+01,    518.5000,  0.98196875,   101325.00,    381.2230,  4.80299993,12.703489822,   23.454801,   23.454801, 0.901259145,           2,           0, 7.367175e+00,           0
2005-04-26 17:30:00, 1.620001e+01,    320.9000,  0.92313068,   101325.00,    381.8360,  4.40500007,11.962884579,   23.880713,   23.880713, 0.842512033,           3,           0, 7.635684e+00,           0
2005-04-26 18:00:00, 1.489999e+01,    104.7000,  0.76172089,   101325.00,    382.3780,  4.21900006, 5.339537514,   26.289764,   26.289764, 0.727988219,           3,           0, 1.438774e+01,           0
2005-04-26 18:30:00, 1.377001e+01,      0.0000,  0.58905005,   101325.00,    382.7580,  3.51399991,-0.638333868,   38.782955,   38.782955, 0.638333868,           0,           0, 5.212747e+02,           0
2005-04-26 19:00:00, 1.282000e+01,      0.0000,  0.45593234,   101325.00,    382.7700,  3.04599996,-0.570042050,   38.784170,   38.784170, 0.570042050,           0,           0, 4.945082e+02,           0
2005-04-26 19:30:00, 1.223000e+01,      0.0000,  0.38925714,   101325.00,    382.8710,  3.23400009,-0.530792517,   38.794403,   38.794403, 0.530792517,           0,           0, 4.542291e+02,           0
2005-04-26 20:00:00, 1.191000e+01,      0.0000,  0.37554199,   101325.00,    383.2680,  3.07600010,-0.510486874,   38.834629,   38.834629, 0.510486874,           0,           0, 4.054689e+02,           0
2005-04-26 20:30:00, 1.158001e+01,      0.0000,  0.35514114,   101325.00,    383.5620,  2.72800001,-0.490254404,   38.864420,   38.864420, 0.490254404,           0,           0, 3.729684e+02,           0
2005-04-26 21:00:00, 1.117001e+01,      0.0000,  0.33497748,   101325.00,    383.5950,  2.38900007,-0.466092209,   38.867764,   38.867764, 0.466092209,           0,           0, 3.370310e+02,           0
2005-04-26 21:30:00, 1.104000e+01,      0.0000,  0.33604816,   101325.00,    383.7800,  2.31000002,-0.458652211,   38.886507,   38.886507, 0.458652211,           0,           0, 3.214966e+02,           0
2005-04-26 22:00:00, 1.097000e+01,      0.0000,  0.33186301,   101325.00,    383.3010,  2.22199995,-0.454689301,   38.837974,   38.837974, 0.454689301,           0,           0, 3.181627e+02,           0
2005-04-26 22:30:00, 1.114001e+01,      0.0000,  0.33033047,   101325.00,    382.1770,  2.45399993,-0.464366059,   38.724085,   38.724085, 0.464366059,           0,           0, 3.402661e+02,           0
2005-04-26 23:00:00, 1.192001e+01,      0.0000,  0.37858429,   101325.00,    382.2530,  2.44699996,-0.511111738,   38.731785,   38.731785, 0.511111738,           0,           0, 4.068746e+02,           0
2005-04-26 23:30:00, 1.227001e+01,      0.0000,  0.39886197,   101325.00,    381.9290,  2.45600003,-0.533379318,   38.698957,   38.698957, 0.533379318,           0,           0, 4.526610e+02,           0
2005-04-27 00:00:00, 1.236999e+01,      0.0000,  0.40005670,   101325.00,    381.8140,  2.07099992,-0.539890526,   38.687303,   38.687303, 0.539890526,           0,           0, 4.760240e+02,           0
2005-04-27 00:30:00, 1.202001e+01,      0.0000,  0.35437341,   101325.00,    381.3060,  2.14099998,-0.517391003,   38.635829,   38.635829, 0.517391003,           0,           0, 4.659145e+02,           0
2005-04-27 01:00:00, 1.136999e+01,      0.0000,  0.26132648,   101325.00,    380.9730,  2.74499999,-0.477743961,   38.602090,   38.602090, 0.477743961,           0,           0, 4.591505e+02,           0
2005-04-27 01:30:00, 1.058999e+01,      0.0000,  0.19695071,   101325.00,    380.8850,  3.80800007,-0.433702047,   38.593173,   38.593173, 0.433702047,           0,           0, 3.930391e+02,           0
2005-04-27 02:00:00, 1.017999e+01,      0.0000,  0.19037939,   101325.00,    381.3660,  3.16000007,-0.412028017,   38.641910,   38.641910, 0.412028017,           0,           0, 3.427718e+02,           0
2005-04-27 02:30:00, 9.740015e+00,      0.0000,  0.13651605,   101325.00,    381.5870,  2.58599999,-0.389852922,   38.664301,   38.664301, 0.389852922,           0,           0, 3.349308e+02,           0
